id,incident_date,incident_time,reporting_channel,follow_up_status,is_anonymous,created_at,updated_at,location,incident_type,severity_level,victim_age,victim_gender,perpetrator_relationship,support_provided,notes,is_acknowledged,acknowledged_at,last_verified_location,location_confidence,location_source,latitude,location_accuracy,longitude,reporter_type
636,9/28/2025,23:29,Dashboard,Closed,FALSE,9/29/2025 0:00,9/30/2025 21:00,Benin,Domestic Violence,Critical,67,Female,Neighbor,Counseling,I am a neighbour. The woman in the apartment beside mine has been coming out with bruises. She seems too afraid to report herself so I am doing it.,TRUE,9/29/2025 7:00,Benin,medium,gps,6.354498,21.4,5.639712,bystander
637,9/29/2025,7:03,Community Center,Ongoing,TRUE,9/29/2025 23:00,10/2/2025 8:00,Owerri,Domestic Violence,Medium,38,Female,Employer,Counseling,I am a neighbour. The woman in the apartment beside mine has been coming out with bruises. She seems too afraid to report herself so I am doing it.,TRUE,9/30/2025 7:00,Owerri,low,manual_entry,5.511585,139.9,6.987262,bystander
638,9/29/2025,18:19,Community Center,Closed,FALSE,9/30/2025 23:00,10/1/2025 10:00,Bauchi,Harassment,Low,68,Female,Guardian,Shelter,I have been receiving threatening messages from someone I rejected. He knows where I live and I am very scared.,TRUE,10/1/2025 3:00,Bauchi,low,manual_entry,10.313851,477,9.804693,victim
639,9/29/2025,22:01,Mobile App,Ongoing,FALSE,9/29/2025 1:00,9/30/2025 21:00,Owerri,Others,Critical,40,Female,Guardian,Legal Aid,Someone broke into my home while I was inside and threatened me. I escaped through a window. I am currently staying with a relative.,TRUE,9/29/2025 3:00,Owerri,high,gps,5.457805,5.6,7.081966,victim
640,9/29/2025,23:12,Mobile App,Ongoing,FALSE,9/29/2025 14:00,9/30/2025 17:00,Kaduna,Domestic Violence,High,32,Female,Employer,Medical Care,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,TRUE,9/29/2025 19:00,Kaduna,medium,gps,10.47475,23.2,7.416389,victim
641,9/30/2025,9:04,Community Center,Ongoing,FALSE,10/1/2025 21:00,10/2/2025 0:00,Uyo,Harassment,Low,37,Female,Neighbor,Shelter,My friend has been showing me messages she is getting from someone who is threatening her. She is too embarrassed to report so I am doing it for her.,TRUE,10/2/2025 8:00,Uyo,medium,manual_entry,5.049516,126.6,7.933046,bystander
642,9/30/2025,9:28,Mobile App,Ongoing,FALSE,10/1/2025 21:00,10/3/2025 8:00,Bauchi,Sexual Assault,High,66,Male,Neighbor,Shelter,A woman came to my door last night looking terrified. She said she had been assaulted nearby. I let her in and I am reporting on her behalf.,TRUE,10/2/2025 8:00,Bauchi,high,gps,10.321765,14.7,9.795177,bystander
643,9/15/2025,16:46,Hotline,Ongoing,FALSE,9/15/2025 7:00,9/15/2025 10:00,Uyo,Harassment,High,21,Female,Relative,Shelter,I have been receiving threatening messages from someone I rejected. He knows where I live and I am very scared.,TRUE,9/15/2025 18:00,Uyo,medium,manual_entry,5.020346,278.8,7.914571,victim
644,9/30/2025,20:43,Community Center,Ongoing,FALSE,10/1/2025 8:00,10/4/2025 5:00,Port Harcourt,Sexual Assault,Critical,46,Female,Relative,Shelter,I was attacked on my way home from work last night. A man I did not know forced himself on me. I am at my friend's place. I need help and medical attention.,TRUE,10/1/2025 12:00,Port Harcourt,medium,manual_entry,4.774387,302.3,7.034863,victim
645,10/1/2025,12:00,Community Center,Ongoing,FALSE,10/1/2025 16:00,10/4/2025 12:00,Port Harcourt,Domestic Violence,High,18,Female,Partner,Shelter,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,10/2/2025 0:00,Port Harcourt,low,manual_entry,4.76892,58.3,7.007658,bystander
646,10/1/2025,12:39,Mobile App,Ongoing,FALSE,10/2/2025 17:00,10/4/2025 8:00,Bauchi,Others,Critical,23,Female,Relative,Counseling,I witnessed a violent attack on a man near the motor park. The victim was seriously injured. I helped him to safety and I am now reporting the incident.,TRUE,10/3/2025 2:00,Bauchi,high,gps,10.305492,20.6,9.807472,bystander
647,10/1/2025,14:00,Mobile App,Closed,TRUE,10/2/2025 12:00,10/4/2025 0:00,Abeokuta,Others,Critical,32,Female,Teacher,Legal Aid,I was physically attacked by my former employer after I reported him for fraud. I have injuries and I fear for my safety.,TRUE,10/2/2025 20:00,Abeokuta,high,gps,7.154254,21.4,3.380846,victim
648,10/1/2025,21:16,Mobile App,Closed,TRUE,10/2/2025 10:00,10/3/2025 16:00,Kaduna,Sexual Assault,High,29,Female,Colleague,Medical Care,A woman came to my door last night looking terrified. She said she had been assaulted nearby. I let her in and I am reporting on her behalf.,TRUE,10/3/2025 0:00,Kaduna,high,gps,10.540559,15.7,7.386515,bystander
649,10/2/2025,23:08,Hotline,Ongoing,TRUE,10/3/2025 5:00,10/6/2025 3:00,Enugu,Domestic Violence,High,25,Male,Guardian,Legal Aid,My colleague came to work today with a swollen eye. She said she fell but I do not believe her. I am reporting because I am concerned for her.,TRUE,10/3/2025 16:00,Enugu,low,manual_entry,6.425148,438.2,7.506857,bystander
650,10/3/2025,15:54,Dashboard,Ongoing,FALSE,10/3/2025 9:00,10/5/2025 17:00,Owerri,Sexual Assault,High,37,Female,Spouse,Counseling,I was drugged at a party and woke up realising something had happened to me. I am confused and scared. I do not know what to do or who to tell.,FALSE,,Owerri,high,gps,5.497243,21.4,7.053948,victim
651,10/3/2025,20:09,Mobile App,Closed,FALSE,10/3/2025 5:00,10/6/2025 5:00,Onitsha,Domestic Violence,Medium,29,Male,Colleague,Counseling,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,TRUE,10/3/2025 23:00,Onitsha,high,gps,6.095959,9.6,6.830621,victim
652,10/4/2025,7:48,Dashboard,Ongoing,FALSE,10/4/2025 2:00,10/5/2025 19:00,Port Harcourt,Domestic Violence,High,32,Female,Relative,Shelter,I am a neighbour. The woman in the apartment beside mine has been coming out with bruises. She seems too afraid to report herself so I am doing it.,FALSE,,Port Harcourt,high,gps,4.770797,12.6,7.05393,bystander
653,10/4/2025,19:06,Community Center,Closed,TRUE,10/4/2025 13:00,10/5/2025 3:00,Kaduna,Harassment,Low,45,Female,Stranger,Counseling,Three boys from my street harass me every day on my way to school. They block my path and say terrible things. I cannot take it anymore.,TRUE,10/4/2025 18:00,Kaduna,medium,manual_entry,10.531406,322.5,7.453597,victim
654,10/5/2025,5:11,Mobile App,Closed,TRUE,10/5/2025 15:00,10/6/2025 21:00,Jos,Child Abuse,Critical,70,Female,Employer,Shelter,A child came to my shop crying and said his guardian beats him regularly and does not feed him. He begged me to help him. I am reporting immediately.,TRUE,10/6/2025 13:00,Jos,high,gps,9.917909,22.2,8.888473,bystander
655,10/5/2025,6:18,Community Center,Ongoing,FALSE,10/6/2025 9:00,10/8/2025 22:00,Lagos,Domestic Violence,Medium,9,Female,Neighbor,Medical Care,My husband threatened to kill me if I told anyone. I have bruises on my arms and face. I left the house with my children and I need help urgently.,FALSE,,Lagos,medium,manual_entry,6.508345,271.2,3.410683,victim
656,10/5/2025,8:10,Hotline,Closed,FALSE,10/5/2025 13:00,10/6/2025 18:00,Ibadan,Child Abuse,Critical,36,Female,Spouse,Medical Care,A child came to my shop crying and said his guardian beats him regularly and does not feed him. He begged me to help him. I am reporting immediately.,TRUE,10/5/2025 15:00,Ibadan,low,manual_entry,7.335511,466.4,3.986482,bystander
657,10/5/2025,10:14,Hotline,Ongoing,TRUE,10/7/2025 0:00,10/8/2025 2:00,Abeokuta,Child Abuse,Critical,59,Female,Relative,Counseling,I am a teacher. One of my students has been coming to school with visible injuries and seems very withdrawn. I suspect abuse at home.,FALSE,,Abeokuta,medium,manual_entry,7.152259,440.2,3.39363,bystander
658,9/7/2025,17:47,Hotline,Closed,FALSE,9/8/2025 6:00,9/9/2025 14:00,Benin,Harassment,Low,8,Female,Spouse,Counseling,"I witnessed a man verbally abusing a woman at a bus stop, calling her terrible names. She was in tears. I followed up to make sure she was okay and she asked me to report.",TRUE,9/8/2025 20:00,Benin,low,manual_entry,6.330232,323.6,5.618058,bystander
659,10/5/2025,17:57,Mobile App,Ongoing,FALSE,10/6/2025 2:00,10/8/2025 23:00,Lagos,Sexual Assault,Critical,28,Female,Relative,Counseling,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,10/6/2025 14:00,Lagos,medium,gps,6.52704,7.7,3.402359,bystander
660,10/5/2025,21:46,Hotline,Ongoing,TRUE,10/5/2025 16:00,10/8/2025 11:00,Uyo,Child Abuse,Critical,69,Female,Teacher,Shelter,My teacher beats me with a cane almost every day for small mistakes. I have marks on my back and legs. I am afraid to go to school.,TRUE,10/6/2025 4:00,Uyo,medium,manual_entry,4.995863,282.3,7.868835,victim
661,10/6/2025,16:22,Hotline,Ongoing,FALSE,10/6/2025 19:00,10/9/2025 4:00,Onitsha,Domestic Violence,High,38,Female,Neighbor,Counseling,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,10/7/2025 0:00,Onitsha,medium,manual_entry,6.11751,257.6,6.752954,bystander
662,10/6/2025,18:02,Community Center,Closed,FALSE,10/7/2025 16:00,10/7/2025 23:00,Bauchi,Harassment,Low,60,Female,Colleague,Medical Care,"I saw a group of men surrounding a young woman at the market, touching her and refusing to let her pass. She looked terrified. I am reporting on her behalf.",TRUE,10/8/2025 15:00,Bauchi,low,manual_entry,10.352978,258.6,9.816121,bystander
663,10/6/2025,19:53,Community Center,Closed,TRUE,10/7/2025 23:00,10/10/2025 16:00,Kaduna,Harassment,Medium,70,Female,Teacher,Shelter,A girl in my office has been visibly distressed. I found out she is being harassed by a senior colleague. She is afraid of losing her job so I am reporting.,TRUE,10/8/2025 3:00,Kaduna,low,manual_entry,10.558087,226.9,7.40019,bystander
664,10/8/2025,16:31,Mobile App,Closed,FALSE,10/8/2025 2:00,10/9/2025 1:00,Owerri,Child Abuse,Critical,25,Male,Employer,Legal Aid,I noticed a child in my neighbourhood with burns and bruises on different parts of her body. When I asked she said her father did it. I am very worried.,TRUE,10/8/2025 17:00,Owerri,medium,gps,5.451812,27.4,7.06227,bystander
665,10/9/2025,5:21,Mobile App,Closed,FALSE,10/9/2025 17:00,10/11/2025 11:00,Kano,Domestic Violence,High,66,Male,Partner,Counseling,He hit me again tonight. I managed to lock myself in the bathroom and call for help. This has been going on for months and I am scared for my life.,TRUE,10/10/2025 16:00,Kano,medium,gps,12.018071,24.9,8.59182,victim
666,9/23/2025,6:09,Mobile App,Ongoing,FALSE,9/23/2025 8:00,9/25/2025 18:00,Enugu,Sexual Assault,High,30,Male,Teacher,Shelter,A colleague assaulted me after a work event. I kept quiet because he is my senior and I was afraid. I cannot keep this to myself anymore.,TRUE,9/23/2025 10:00,Enugu,high,gps,6.463936,23.2,7.56832,victim
667,10/10/2025,4:49,Dashboard,Closed,FALSE,10/11/2025 12:00,10/13/2025 13:00,Benin,Harassment,Low,43,Female,Teacher,Counseling,"A man followed me from the bus stop all the way to my street, making sexual remarks. I had to enter a shop to escape him. I am still shaking.",TRUE,10/11/2025 14:00,Benin,high,gps,6.307845,19.1,5.653333,victim
668,10/1/2025,8:51,Community Center,Closed,TRUE,10/1/2025 10:00,10/2/2025 9:00,Ibadan,Harassment,Medium,66,Female,Colleague,Medical Care,"I witnessed a man verbally abusing a woman at a bus stop, calling her terrible names. She was in tears. I followed up to make sure she was okay and she asked me to report.",TRUE,10/2/2025 9:00,Ibadan,medium,manual_entry,7.424979,189.3,3.962033,bystander
669,10/11/2025,8:52,Mobile App,Closed,FALSE,10/12/2025 17:00,10/13/2025 17:00,Kaduna,Sexual Assault,Critical,37,Female,Teacher,Legal Aid,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,10/12/2025 21:00,Kaduna,high,gps,10.480454,5.1,7.434523,bystander
670,10/11/2025,16:14,Community Center,Ongoing,FALSE,10/12/2025 6:00,10/14/2025 22:00,Owerri,Child Abuse,Critical,36,Female,Stranger,Shelter,A child came to my shop crying and said his guardian beats him regularly and does not feed him. He begged me to help him. I am reporting immediately.,FALSE,,Owerri,low,manual_entry,5.44082,323.6,6.986365,bystander
671,10/12/2025,10:37,Hotline,Ongoing,TRUE,10/12/2025 14:00,10/15/2025 3:00,Uyo,Domestic Violence,Critical,7,Male,Partner,Medical Care,My colleague came to work today with a swollen eye. She said she fell but I do not believe her. I am reporting because I am concerned for her.,TRUE,10/12/2025 22:00,Uyo,low,manual_entry,5.013468,160.1,7.909062,bystander
672,10/12/2025,20:01,Mobile App,Ongoing,TRUE,10/13/2025 17:00,10/16/2025 17:00,Abeokuta,Child Abuse,Critical,11,Female,Guardian,Medical Care,I noticed a child in my neighbourhood with burns and bruises on different parts of her body. When I asked she said her father did it. I am very worried.,FALSE,,Abeokuta,high,gps,7.184327,8.7,3.384617,bystander
673,10/8/2025,23:07,Hotline,Ongoing,FALSE,10/8/2025 10:00,10/8/2025 15:00,Benin,Harassment,Medium,44,Female,Partner,Shelter,My friend has been showing me messages she is getting from someone who is threatening her. She is too embarrassed to report so I am doing it for her.,TRUE,10/8/2025 20:00,Benin,low,manual_entry,6.359271,72.1,5.596249,bystander
674,10/13/2025,1:13,Mobile App,Ongoing,FALSE,10/13/2025 11:00,10/15/2025 0:00,Uyo,Sexual Assault,Critical,36,Female,Spouse,Counseling,A colleague assaulted me after a work event. I kept quiet because he is my senior and I was afraid. I cannot keep this to myself anymore.,TRUE,10/13/2025 23:00,Uyo,medium,gps,5.022293,24.7,7.899904,victim
675,10/13/2025,4:37,Mobile App,Ongoing,TRUE,10/15/2025 0:00,10/16/2025 23:00,Lagos,Child Abuse,Critical,10,Female,Teacher,Shelter,I noticed a child in my neighbourhood with burns and bruises on different parts of her body. When I asked she said her father did it. I am very worried.,FALSE,,Lagos,high,gps,6.573165,13.1,3.333211,bystander
676,10/13/2025,4:50,Hotline,Ongoing,TRUE,10/14/2025 4:00,10/17/2025 3:00,Bauchi,Sexual Assault,High,56,Female,Relative,Shelter,I found my younger sister crying and she told me what happened to her. She does not want our parents to know. I am reporting because she needs help.,TRUE,10/14/2025 12:00,Bauchi,medium,manual_entry,10.352503,198.1,9.852068,bystander
677,10/14/2025,6:06,Dashboard,Ongoing,FALSE,10/15/2025 21:00,10/17/2025 0:00,Enugu,Sexual Assault,High,69,Female,Relative,Counseling,A colleague assaulted me after a work event. I kept quiet because he is my senior and I was afraid. I cannot keep this to myself anymore.,TRUE,10/15/2025 23:00,Enugu,medium,gps,6.452262,18.2,7.568926,victim
678,10/14/2025,21:39,Mobile App,Ongoing,FALSE,10/15/2025 23:00,10/17/2025 12:00,Port Harcourt,Harassment,Medium,10,Female,Employer,Medical Care,My friend has been showing me messages she is getting from someone who is threatening her. She is too embarrassed to report so I am doing it for her.,TRUE,10/16/2025 5:00,Port Harcourt,medium,gps,4.814267,29.9,7.087142,bystander
679,9/29/2025,23:22,Mobile App,Ongoing,FALSE,9/30/2025 16:00,10/3/2025 8:00,Kaduna,Domestic Violence,High,66,Female,Teacher,Counseling,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,TRUE,10/1/2025 3:00,Kaduna,high,gps,10.55057,27.1,7.408672,victim
680,10/15/2025,0:04,Hotline,Ongoing,FALSE,10/15/2025 19:00,10/16/2025 20:00,Lagos,Domestic Violence,High,27,Female,Employer,Shelter,"This has been happening for two years. I finally found the courage to report. He controls everything — money, movement. I need support to leave.",TRUE,10/15/2025 20:00,Lagos,low,manual_entry,6.502083,381.9,3.388435,victim
681,10/15/2025,7:56,Dashboard,Ongoing,FALSE,10/16/2025 3:00,10/18/2025 8:00,Abeokuta,Harassment,Low,55,Female,Partner,Counseling,Someone has been sending me explicit messages on social media and threatening to share my photos. I do not know what to do.,TRUE,10/16/2025 9:00,Abeokuta,medium,gps,7.188736,10.3,3.332966,victim
682,10/15/2025,23:35,Community Center,Closed,FALSE,10/15/2025 19:00,10/17/2025 4:00,Benin,Sexual Assault,Critical,8,Female,Relative,Counseling,I was drugged at a party and woke up realising something had happened to me. I am confused and scared. I do not know what to do or who to tell.,TRUE,10/15/2025 22:00,Benin,medium,manual_entry,6.347297,395.2,5.616856,victim
683,9/29/2025,3:08,Hotline,Closed,FALSE,9/29/2025 22:00,10/2/2025 1:00,Bauchi,Domestic Violence,High,22,Male,Employer,Medical Care,I have been beaten repeatedly by my partner. Tonight was the worst. I am at a neighbour's house right now. Please send help.,TRUE,9/30/2025 22:00,Bauchi,low,manual_entry,10.339111,424.4,9.807357,victim
684,10/16/2025,6:54,Community Center,Ongoing,FALSE,10/16/2025 22:00,10/19/2025 12:00,Enugu,Domestic Violence,Medium,61,Female,Teacher,Counseling,My colleague came to work today with a swollen eye. She said she fell but I do not believe her. I am reporting because I am concerned for her.,FALSE,,Enugu,low,manual_entry,6.479982,266.7,7.587303,bystander
685,9/21/2025,10:05,Community Center,Closed,FALSE,9/21/2025 22:00,9/24/2025 10:00,Port Harcourt,Others,Critical,24,Female,Guardian,Counseling,My elderly neighbour was beaten and robbed inside her compound. She is hospitalised now. I am reporting on her behalf as her family is being contacted.,TRUE,9/22/2025 12:00,Port Harcourt,low,manual_entry,4.783568,425.8,7.023554,bystander
